DataSourceName,DataSourceCode,StationID,ActualStationID,Latitude_DD,Longitude_DD,SampleDate,SampleTime,ActivityDepth,ActivityDepthUnit,Characteristic,ResultValue,ResultUnit,ValueQualifier,ResultComment,WBID,WBIDName,WaterbodyName,SampleDate_Date
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2025,08:50:00.000000,0.5,m,"Nitrogen, Nitrite (NO2) as N",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2025,08:50:00.000000,0.5,m,Phosphorus as P,0.02100000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:20:00.000000,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",25.70000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:20:00.000000,0.5,m,Chloride,29.70000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:20:00.000000,0.5,m,"Chlorophyll a, corrected for pheophytin",16.80000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:20:00.000000,0.5,m,"Chlorophyll a, uncorrected for pheophytin",18.90000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:20:00.000000,0.5,m,Total Suspended Solids (TSS),6.80000000,mg/l,A,A=result is average of two readings,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:20:00.000000,0.5,m,Turbidity,3.90000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:25:00.000000,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",25.60000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:25:00.000000,0.5,m,Chloride,29.80000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:25:00.000000,0.5,m,"Chlorophyll a, corrected for pheophytin",18.40000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:25:00.000000,0.5,m,"Chlorophyll a, uncorrected for pheophytin",19.50000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:25:00.000000,0.5,m,Total Suspended Solids (TSS),6.60000000,mg/l,A,A=result is average of two readings,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:25:00.000000,0.5,m,Turbidity,3.80000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,00:00:00,0.5,,Trophic State Index: Florida DEP,52.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:20:00.000000,0.5,m,"Nitrogen, Kjeldahl",1.07000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:25:00.000000,0.5,m,"Nitrogen, Kjeldahl",0.87100000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:20:00.000000,0.5,m,Phosphorus as P,0.01800000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,11:25:00.000000,0.5,m,Phosphorus as P,0.02000000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,00:00:00,0.5,m,Nitrogen,1.08000000,mg/l,,Water Institute Calculated: TKN + NO3,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,08/19/2025,00:00:00,0.5,m,Nitrogen,0.88100000,mg/l,,Water Institute Calculated: TKN + NO3,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/19/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",27.20000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,Chloride,31.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Chlorophyll a, corrected for pheophytin",8.81000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Chlorophyll a, uncorrected for pheophytin",8.25000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Phosphorus, phosphate (PO4) as P",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Sulfur, sulfate (SO4) as SO4",36.10000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,Total Suspended Solids (TSS),2.80000000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,True Color,10.00000000,PCU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,Turbidity,2.30000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,Dissolved oxygen (DO),8.41000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,Dissolved oxygen saturation,111.30000000,percent (%),,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,pH,8.40000000,None,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,Secchi disk depth,2.29656000,ft,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,Specific conductance,246.10000000,umho,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Temperature, water",30.00000000,deg C,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Temperature, water",86.00000000,deg F,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,00:00:00,0.5,,Trophic State Index: Florida DEP,44.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Nitrogen, Nitrite (NO2) as N",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Nitrogen, Nitrate (NO3) as N",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,Phosphorus as P,0.01600000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,00:00:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.02000000,mg/l,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Nitrogen, ammonia as N",0.01800000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,00:00:00,0.5,m,Nitrogen,0.90600000,mg/l,,Water Institute Calculated: TKN + NO3,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,05/22/2025,09:35:00.000000,0.5,m,"Nitrogen, Kjeldahl",0.89600000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",5/22/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",25.10000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,Chloride,28.50000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Chlorophyll a, corrected for pheophytin",9.61000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Chlorophyll a, uncorrected for pheophytin",8.75000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Phosphorus, phosphate (PO4) as P",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Sulfur, sulfate (SO4) as SO4",34.40000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,Total Suspended Solids (TSS),4.80000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,True Color,12.00000000,PCU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,Turbidity,4.30000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,Dissolved oxygen (DO),9.73000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,Dissolved oxygen saturation,113.20000000,percent (%),,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,pH,7.88000000,None,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,Secchi disk depth,4.92120000,ft,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,Specific conductance,233.80000000,umho,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Temperature, water",22.80000000,deg C,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Temperature, water",73.04000000,deg F,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,00:00:00,0.5,,Trophic State Index: Florida DEP,48.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Nitrogen, ammonia as N",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Nitrogen, Kjeldahl",1.14000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Nitrogen, Nitrate (NO3) as N",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,00:00:00,0.5,m,Nitrogen,1.15000000,mg/l,,Water Institute Calculated: TKN + NO3,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,Phosphorus as P,0.02100000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,08:00:00.000000,0.5,m,"Nitrogen, Nitrite (NO2) as N",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,02/12/2025,00:00:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.02000000,mg/l,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/12/2025 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",23.90000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,Chloride,27.30000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Chlorophyll a, corrected for pheophytin",13.60000000,ug/l,A,A=result is average of two readings,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Chlorophyll a, uncorrected for pheophytin",15.70000000,ug/l,A,A=result is average of two readings,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Phosphorus, phosphate (PO4) as P",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Sulfur, sulfate (SO4) as SO4",30.50000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,Total Suspended Solids (TSS),6.80000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,True Color,25.00000000,PCU,A,A=result is average of two readings,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,Turbidity,3.60000000,NTU,A,A=result is average of two readings,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,Dissolved oxygen (DO),8.01000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,Dissolved oxygen saturation,97.70000000,percent (%),,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,pH,7.52000000,None,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,Secchi disk depth,3.93696000,ft,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,Specific conductance,219.10000000,umho,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Temperature, water",25.50000000,deg C,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Temperature, water",77.90000000,deg F,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,00:00:00,0.5,,Trophic State Index: Florida DEP,44.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,00:00:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.02000000,mg/l,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,00:00:00,0.5,m,Nitrogen,0.94900000,mg/l,,Water Institute Calculated: TKN + NO3,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Nitrogen, ammonia as N",0.01000000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Nitrogen, Nitrite (NO2) as N",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Nitrogen, Nitrate (NO3) as N",0.01000000,mg/l,U,U=result is below MDL,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,"Nitrogen, Kjeldahl",0.93900000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
Polk County Natural Resources Division,WIN_21FLPOLK,ANNIE1,,27.99233333,-81.60688889,11/13/2024,11:20:00.000000,0.5,m,Phosphorus as P,0.01200000,mg/l,I,I=result is between MDL and PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",11/13/2024 12:00:00 AM
